,Cell_ID,Ligand_Label
9348,Cell308,0
9349,Cell13513,0
9350,Cell5599,0
9351,Cell10428,0
9352,Cell12793,0
9353,Cell7533,0
9354,Cell1111,0
9355,Cell542,0
9356,Cell10635,0
9357,Cell6840,0
9358,Cell12547,0
9359,Cell335,0
9360,Cell11375,0
9361,Cell4835,0
9362,Cell5062,0
9363,Cell65,0
9364,Cell7905,0
9365,Cell12784,0
9366,Cell1800,0
9367,Cell2634,0
9368,Cell3330,0
9369,Cell5490,0
9370,Cell5379,0
9371,Cell1113,0
9372,Cell6604,0
9373,Cell8912,0
9374,Cell14259,0
9375,Cell4960,0
9376,Cell410,0
9377,Cell4925,0
9378,Cell1517,0
9379,Cell11251,0
9380,Cell14682,0
9381,Cell4754,0
9382,Cell11622,0
9383,Cell11850,0
9384,Cell11429,0
9385,Cell12259,0
9386,Cell8517,0
9387,Cell5947,0
9388,Cell2705,0
9389,Cell5221,0
9390,Cell4899,0
9391,Cell15362,0
9392,Cell9274,0
9393,Cell10699,0
9394,Cell6143,0
9395,Cell13100,0
9396,Cell7521,0
9397,Cell13053,0
9398,Cell1578,0
9399,Cell8535,0
9400,Cell7346,0
9401,Cell9630,0
9402,Cell7140,0
9403,Cell10803,0
9404,Cell3839,0
9405,Cell5252,0
9406,Cell6139,0
9407,Cell12619,0
9408,Cell9024,0
9409,Cell5338,0
9410,Cell7561,0
9411,Cell6060,0
9412,Cell15147,0
9413,Cell2648,0
9414,Cell10985,0
9415,Cell3376,0
9416,Cell11284,0
9417,Cell9836,0
9418,Cell3699,0
9419,Cell12795,0
9420,Cell15028,0
9421,Cell14262,0
9422,Cell6096,0
9423,Cell13486,0
9424,Cell298,0
9425,Cell7702,0
9426,Cell5624,0
9427,Cell3505,0
9428,Cell7377,0
9429,Cell2,0
9430,Cell6863,0
9431,Cell4554,0
9432,Cell11081,0
9433,Cell8445,0
9434,Cell7927,0
9435,Cell12061,0
9436,Cell11373,0
9437,Cell4005,0
9438,Cell10866,0
9439,Cell199,0
9440,Cell13328,0
9441,Cell12506,0
9442,Cell1280,0
9443,Cell1158,0
9444,Cell4907,0
9445,Cell14719,0
9446,Cell11577,0
9447,Cell3139,0
9448,Cell2663,0
9449,Cell13938,0
9450,Cell6297,0
9451,Cell2620,0
9452,Cell8581,0
9453,Cell3496,0
9454,Cell2348,0
9455,Cell7188,0
9456,Cell15804,0
9457,Cell9761,0
9458,Cell3991,0
9459,Cell13761,0
9460,Cell13584,0
9461,Cell15191,0
9462,Cell9620,0
9463,Cell3458,0
9464,Cell5577,0
9465,Cell4445,0
9466,Cell7185,0
9467,Cell1502,0
9468,Cell2529,0
9469,Cell14226,0
9470,Cell11535,0
9471,Cell8141,0
9472,Cell5316,0
9473,Cell2747,0
9474,Cell1257,0
9475,Cell14834,0
9476,Cell2288,0
9477,Cell14976,0
9478,Cell766,0
9479,Cell15396,0
9480,Cell8508,0
9481,Cell14260,0
9482,Cell3842,0
9483,Cell1378,0
9484,Cell10952,0
9485,Cell3945,0
9486,Cell11279,0
9487,Cell4963,0
9488,Cell5915,0
9489,Cell5936,0
9490,Cell12284,0
9491,Cell7328,0
9492,Cell3643,0
9493,Cell9000,0
9494,Cell8682,0
9495,Cell13420,0
9496,Cell13426,0
9497,Cell3670,0
9498,Cell14629,0
9499,Cell1605,0
9500,Cell10117,0
9501,Cell7758,0
9502,Cell10218,0
9503,Cell5065,0
9504,Cell15689,0
9505,Cell2726,0
9506,Cell13710,0
9507,Cell1723,0
9508,Cell8979,0
9509,Cell10752,0
9510,Cell8105,0
9511,Cell12106,0
9512,Cell7078,0
9513,Cell3172,0
9514,Cell3606,0
9515,Cell7406,0
9516,Cell3902,0
9517,Cell8784,0
9518,Cell259,0
9519,Cell3767,0
9520,Cell576,0
9521,Cell4929,0
9522,Cell6588,0
9523,Cell6373,0
9524,Cell12929,0
9525,Cell15568,0
9526,Cell1102,0
9527,Cell15593,0
9528,Cell3563,0
9529,Cell15286,0
9530,Cell12578,0
9531,Cell11944,0
9532,Cell9161,0
9533,Cell697,0
9534,Cell14614,0
9535,Cell14717,0
9536,Cell10027,0
9537,Cell7523,0
9538,Cell10476,0
9539,Cell4162,0
9540,Cell7211,0
9541,Cell4442,0
9542,Cell1642,0
9543,Cell12016,0
9544,Cell14263,0
9545,Cell1359,0
9546,Cell9098,0
9547,Cell4028,0
9548,Cell8910,0
9549,Cell15586,0
9550,Cell9183,0
9551,Cell7372,0
9552,Cell4715,0
9553,Cell5586,0
9554,Cell2396,0
9555,Cell1317,0
9556,Cell1693,0
9557,Cell14165,0
9558,Cell10138,0
9559,Cell9134,0
9560,Cell2393,0
9561,Cell2534,0
9562,Cell11788,0
9563,Cell13388,0
9564,Cell7726,0
9565,Cell5090,0
9566,Cell8924,0
9567,Cell7091,0
9568,Cell11398,0
9569,Cell14432,0
9570,Cell12530,0
9571,Cell12431,0
9572,Cell3311,0
9573,Cell8456,0
9574,Cell4585,0
9575,Cell15892,0
9576,Cell268,0
9577,Cell14862,0
9578,Cell15702,0
9579,Cell2799,0
9580,Cell12584,0
9581,Cell15850,0
9582,Cell2421,0
9583,Cell2765,0
9584,Cell3228,0
9585,Cell12716,0
9586,Cell6491,0
9587,Cell2835,0
9588,Cell9917,0
9589,Cell13448,0
9590,Cell3915,0
9591,Cell5271,0
9592,Cell4250,0
9593,Cell9506,0
9594,Cell6939,0
9595,Cell6899,0
9596,Cell2206,0
9597,Cell2137,0
9598,Cell12375,0
9599,Cell15089,0
9600,Cell15570,0
9601,Cell15691,0
9602,Cell8747,0
9603,Cell3106,0
9604,Cell452,0
9605,Cell11567,0
9606,Cell11739,0
9607,Cell8663,0
9608,Cell3436,0
9609,Cell4580,0
9610,Cell2496,0
9611,Cell5314,0
9612,Cell6560,0
9613,Cell1203,0
9614,Cell7568,0
9615,Cell1344,0
9616,Cell4775,0
9617,Cell9873,0
9618,Cell1697,0
9619,Cell7356,0
9620,Cell3917,0
9621,Cell7794,0
9622,Cell10201,0
9623,Cell6075,0
9624,Cell15509,0
9625,Cell396,0
9626,Cell6233,0
9627,Cell4686,0
9628,Cell1462,0
9629,Cell15493,0
9630,Cell3489,0
9631,Cell2990,0
9632,Cell12408,0
9633,Cell6404,0
9634,Cell11275,0
9635,Cell14193,0
9636,Cell7829,0
9637,Cell1862,0
9638,Cell12353,0
9639,Cell13179,0
9640,Cell13705,0
9641,Cell6063,0
9642,Cell6570,0
9643,Cell9513,0
9644,Cell12480,0
9645,Cell1104,0
9646,Cell4358,0
9647,Cell5590,0
9648,Cell12696,0
9649,Cell5795,0
9650,Cell8264,0
9651,Cell2231,0
9652,Cell7645,0
9653,Cell4940,0
9654,Cell1554,0
9655,Cell13729,0
9656,Cell13483,0
9657,Cell8970,0
9658,Cell13319,0
9659,Cell954,0
9660,Cell13962,0
9661,Cell406,0
9662,Cell895,0
9663,Cell12321,0
9664,Cell1615,0
9665,Cell6412,0
9666,Cell15368,0
9667,Cell3310,0
9668,Cell13208,0
9669,Cell8339,0
9670,Cell6434,0
9671,Cell956,0
9672,Cell4184,0
9673,Cell8189,0
9674,Cell8311,0
9675,Cell5843,0
9676,Cell15612,0
9677,Cell2155,0
9678,Cell4518,0
9679,Cell11223,0
9680,Cell10777,0
9681,Cell6737,0
9682,Cell4982,0
9683,Cell14247,0
9684,Cell12678,0
9685,Cell5833,0
9686,Cell10697,0
9687,Cell3880,0
9688,Cell8805,0
9689,Cell11551,0
9690,Cell6751,0
9691,Cell13182,0
9692,Cell664,0
9693,Cell15226,0
9694,Cell9729,0
9695,Cell5875,0
9696,Cell1219,0
9697,Cell14399,0
9698,Cell10539,0
9699,Cell1944,0
9700,Cell14742,0
9701,Cell6672,0
9702,Cell4855,0
9703,Cell9129,0
9704,Cell4460,0
9705,Cell9184,0
9706,Cell5878,0
9707,Cell991,0
9708,Cell1178,0
9709,Cell12458,0
9710,Cell15759,0
9711,Cell1167,0
9712,Cell13769,0
9713,Cell5242,0
9714,Cell10379,0
9715,Cell488,0
9716,Cell4659,0
9717,Cell15460,0
9718,Cell12115,0
9719,Cell7816,0
9720,Cell3868,0
9721,Cell9314,0
9722,Cell15140,0
9723,Cell3795,0
9724,Cell12266,0
9725,Cell7777,0
9726,Cell9381,0
9727,Cell56,0
9728,Cell7280,0
9729,Cell15171,0
9730,Cell2694,0
9731,Cell6858,0
9732,Cell15378,0
9733,Cell12041,0
9734,Cell2600,0
9735,Cell1984,0
9736,Cell925,0
9737,Cell11591,0
9738,Cell10274,0
9739,Cell6720,0
9740,Cell12082,0
9741,Cell4286,0
9742,Cell12965,0
9743,Cell9350,0
9744,Cell5930,0
9745,Cell3614,0
9746,Cell5487,0
9747,Cell2569,0
9748,Cell9153,0
9749,Cell12245,0
9750,Cell8749,0
9751,Cell2375,0
9752,Cell1689,0
9753,Cell5320,0
9754,Cell1258,0
9755,Cell109,0
9756,Cell6806,0
9757,Cell12363,0
9758,Cell15304,0
9759,Cell15159,0
9760,Cell11945,0
9761,Cell7006,0
9762,Cell9786,0
9763,Cell4221,0
9764,Cell15253,0
9765,Cell10521,0
9766,Cell4040,0
9767,Cell9667,0
9768,Cell14740,0
9769,Cell7513,0
9770,Cell7334,0
9771,Cell7288,0
9772,Cell13005,0
9773,Cell2671,0
9774,Cell12314,0
9775,Cell2605,0
9776,Cell5899,0
9777,Cell8841,0
9778,Cell14043,0
9779,Cell4567,0
9780,Cell13218,0
9781,Cell2161,0
9782,Cell763,0
9783,Cell9933,0
9784,Cell9900,0
9785,Cell1582,0
9786,Cell1501,0
9787,Cell11747,0
9788,Cell12797,0
9789,Cell4122,0
9790,Cell6432,0
9791,Cell3430,0
9792,Cell7089,0
9793,Cell2810,0
9794,Cell4076,0
9795,Cell11553,0
9796,Cell1559,0
9797,Cell11307,0
9798,Cell15668,0
9799,Cell3268,0
9800,Cell5250,0
9801,Cell14297,0
9802,Cell11828,0
9803,Cell4932,0
9804,Cell14030,0
9805,Cell8582,0
9806,Cell12085,0
9807,Cell4555,0
9808,Cell4152,0
9809,Cell3587,0
9810,Cell239,0
9811,Cell7697,0
9812,Cell9953,0
9813,Cell11076,0
9814,Cell11475,0
9815,Cell2087,0
9816,Cell15478,0
9817,Cell13300,0
9818,Cell11559,0
9819,Cell7911,0
9820,Cell2460,0
9821,Cell2752,0
9822,Cell11413,0
9823,Cell6013,0
9824,Cell11265,0
9825,Cell15258,0
9826,Cell6481,0
9827,Cell1309,0
9828,Cell14790,0
9829,Cell14672,0
9830,Cell6507,0
9831,Cell5716,0
9832,Cell10838,0
9833,Cell12621,0
9834,Cell4136,0
9835,Cell6384,0
9836,Cell13239,0
9837,Cell11708,0
9838,Cell1895,0
9839,Cell2820,0
9840,Cell11899,0
9841,Cell4616,0
9842,Cell7811,0
9843,Cell11138,0
9844,Cell600,0
9845,Cell1562,0
9846,Cell2602,0
9847,Cell5932,0
9848,Cell12133,0
9849,Cell8411,0
9850,Cell981,0
9851,Cell14705,0
9852,Cell4090,0
9853,Cell6086,0
9854,Cell2359,0
9855,Cell14560,0
9856,Cell9557,0
9857,Cell646,0
9858,Cell10531,0
9859,Cell9999,0
9860,Cell4880,0
9861,Cell6368,0
9862,Cell5089,0
9863,Cell8241,0
9864,Cell9672,0
9865,Cell14882,0
9866,Cell727,0
9867,Cell12228,0
9868,Cell8073,0
9869,Cell5832,0
9870,Cell8908,0
9871,Cell2077,0
9872,Cell11114,0
9873,Cell1159,0
9874,Cell5800,0
9875,Cell12713,0
9876,Cell10779,0
9877,Cell8983,0
9878,Cell10430,0
9879,Cell10434,0
9880,Cell3200,0
9881,Cell4361,0
9882,Cell5397,0
9883,Cell11354,0
9884,Cell6998,0
9885,Cell1315,0
9886,Cell11215,0
9887,Cell3837,0
9888,Cell8087,0
9889,Cell7848,0
9890,Cell7853,0
9891,Cell14947,0
9892,Cell13174,0
9893,Cell14928,0
9894,Cell12329,0
9895,Cell7715,0
9896,Cell10398,0
9897,Cell4781,0
9898,Cell2718,0
9899,Cell5121,0
9900,Cell10008,0
9901,Cell13741,0
9902,Cell5060,0
9903,Cell319,0
9904,Cell6573,0
9905,Cell1044,0
9906,Cell2415,0
9907,Cell719,0
9908,Cell4793,0
9909,Cell321,0
9910,Cell1674,0
9911,Cell282,0
9912,Cell11147,0
9913,Cell7161,0
9914,Cell8428,0
9915,Cell11657,0
9916,Cell7037,0
9917,Cell12012,0
9918,Cell8675,0
9919,Cell7577,0
9920,Cell12666,0
9921,Cell8062,0
9922,Cell7584,0
9923,Cell12493,0
9924,Cell8835,0
9925,Cell14079,0
9926,Cell527,0
9927,Cell11046,0
9928,Cell14433,0
9929,Cell8317,0
9930,Cell15787,0
9931,Cell12243,0
9932,Cell4261,0
9933,Cell10004,0
9934,Cell1647,0
9935,Cell11968,0
9936,Cell807,0
9937,Cell9680,0
9938,Cell15481,0
9939,Cell13633,0
9940,Cell2449,0
9941,Cell14589,0
9942,Cell7170,0
9943,Cell5195,0
9944,Cell2009,0
9945,Cell8032,0
9946,Cell13416,0
9947,Cell1812,0
9948,Cell2331,0
9949,Cell734,0
9950,Cell7889,0
9951,Cell9570,0
9952,Cell14698,0
9953,Cell14863,0
9954,Cell14323,0
9955,Cell11042,0
9956,Cell5645,0
9957,Cell878,0
9958,Cell11156,0
9959,Cell8405,0
9960,Cell10273,0
9961,Cell9004,0
9962,Cell5455,0
9963,Cell10527,0
9964,Cell12794,0
9965,Cell7935,0
9966,Cell11142,0
9967,Cell9391,0
9968,Cell9456,0
9969,Cell12151,0
9970,Cell12695,0
9971,Cell8728,0
9972,Cell9732,0
9973,Cell5510,0
9974,Cell12673,0
9975,Cell1880,0
9976,Cell3314,0
9977,Cell11836,0
9978,Cell11211,0
9979,Cell11214,0
9980,Cell144,0
9981,Cell8934,0
9982,Cell9509,0
9983,Cell2466,0
9984,Cell13686,0
9985,Cell9466,0
9986,Cell6582,0
9987,Cell11467,0
9988,Cell11943,0
9989,Cell15798,0
9990,Cell9500,0
9991,Cell1036,0
9992,Cell3551,0
9993,Cell1481,0
9994,Cell12548,0
9995,Cell3553,0
9996,Cell6836,0
9997,Cell13040,0
9998,Cell13860,0
9999,Cell1172,0
10000,Cell8684,0
10001,Cell10228,0
10002,Cell10997,0
10003,Cell14878,0
10004,Cell2024,0
10005,Cell9489,0
10006,Cell2136,0
10007,Cell6825,0
10008,Cell5841,0
10009,Cell1607,0
10010,Cell8442,0
10011,Cell2736,0
10012,Cell13664,0
10013,Cell8273,0
10014,Cell11513,0
10015,Cell7153,0
10016,Cell3683,0
10017,Cell12597,0
10018,Cell5406,0
10019,Cell8208,0
10020,Cell10713,0
10021,Cell12786,0
10022,Cell9861,0
10023,Cell1817,0
10024,Cell13456,0
10025,Cell3893,0
10026,Cell7793,0
10027,Cell9164,0
10028,Cell5937,0
10029,Cell5100,0
10030,Cell9326,0
10031,Cell11822,0
10032,Cell13762,0
10033,Cell2909,0
10034,Cell9480,0
10035,Cell2262,0
10036,Cell12367,0
10037,Cell13000,0
10038,Cell4534,0
10039,Cell6054,0
10040,Cell13946,0
10041,Cell9244,0
10042,Cell4614,0
10043,Cell3267,0
10044,Cell7971,0
10045,Cell14575,0
10046,Cell9496,0
10047,Cell156,0
10048,Cell177,0
10049,Cell14736,0
10050,Cell13518,0
10051,Cell15094,0
10052,Cell6986,0
10053,Cell9727,0
10054,Cell2327,0
10055,Cell1735,0
10056,Cell4945,0
10057,Cell15031,0
10058,Cell6955,0
10059,Cell7375,0
10060,Cell5779,0
10061,Cell440,0
10062,Cell1679,0
10063,Cell15438,0
10064,Cell6469,0
10065,Cell7201,0
10066,Cell1811,0
10067,Cell408,0
10068,Cell13234,0
10069,Cell8998,0
10070,Cell15387,0
10071,Cell2623,0
10072,Cell15820,0
10073,Cell11261,0
10074,Cell7016,0
10075,Cell6210,0
10076,Cell3494,0
10077,Cell2984,0
10078,Cell5080,0
10079,Cell15597,0
10080,Cell7951,0
10081,Cell7774,0
10082,Cell13422,0
10083,Cell8043,0
10084,Cell3497,0
10085,Cell15843,0
10086,Cell6920,0
10087,Cell13155,0
10088,Cell5232,0
10089,Cell5908,0
10090,Cell9302,0
10091,Cell8230,0
10092,Cell9949,0
10093,Cell10101,0
10094,Cell2787,0
10095,Cell3319,0
10096,Cell1596,0
10097,Cell15865,0
10098,Cell5828,0
10099,Cell5796,0
10100,Cell13508,0
10101,Cell11734,0
10102,Cell4044,0
10103,Cell10079,0
10104,Cell4410,0
10105,Cell5197,0
10106,Cell8078,0
10107,Cell12783,0
10108,Cell2844,0
10109,Cell1220,0
10110,Cell7239,0
10111,Cell12875,0
10112,Cell8130,0
10113,Cell5822,0
10114,Cell4339,0
10115,Cell14081,0
10116,Cell7859,0
10117,Cell6444,0
10118,Cell15300,0
10119,Cell8621,0
10120,Cell15256,0
10121,Cell5717,0
10122,Cell9155,0
10123,Cell9755,0
10124,Cell14504,0
10125,Cell6336,0
10126,Cell827,0
10127,Cell12997,0
10128,Cell3076,0
10129,Cell6362,0
10130,Cell8874,0
10131,Cell7339,0
10132,Cell14132,0
10133,Cell14996,0
10134,Cell3453,0
10135,Cell12377,0
10136,Cell14511,0
10137,Cell14061,0
10138,Cell2015,0
10139,Cell3486,0
10140,Cell8252,0
10141,Cell5884,0
10142,Cell7984,0
10143,Cell10877,0
10144,Cell3906,0
10145,Cell1382,0
10146,Cell12039,0
10147,Cell14281,0
10148,Cell14034,0
10149,Cell8542,0
10150,Cell4087,0
10151,Cell1609,0
10152,Cell10738,0
10153,Cell6274,0
10154,Cell13213,0
10155,Cell13334,0
10156,Cell12859,0
10157,Cell10216,0
10158,Cell14101,0
10159,Cell9663,0
10160,Cell7416,0
10161,Cell7803,0
10162,Cell14072,0
10163,Cell3662,0
10164,Cell14769,0
10165,Cell11083,0
10166,Cell9051,0
10167,Cell10695,0
10168,Cell3129,0
10169,Cell914,0
10170,Cell5970,0
10171,Cell13124,0
10172,Cell15055,0
10173,Cell10460,0
10174,Cell3161,0
10175,Cell15866,0
10176,Cell11592,0
10177,Cell1952,0
10178,Cell10935,0
10179,Cell5693,0
10180,Cell4913,0
10181,Cell11658,0
10182,Cell7913,0
10183,Cell11999,0
10184,Cell8291,0
10185,Cell8187,0
10186,Cell5169,0
10187,Cell14524,0
10188,Cell14111,0
10189,Cell7541,0
10190,Cell6892,0
10191,Cell11335,0
10192,Cell9478,0
10193,Cell11635,0
10194,Cell9743,0
10195,Cell9629,0
10196,Cell8001,0
10197,Cell10700,0
10198,Cell9725,0
10199,Cell9046,0
10200,Cell12357,0
10201,Cell710,0
10202,Cell9251,0
10203,Cell1489,0
10204,Cell15227,0
10205,Cell4560,0
10206,Cell5210,0
10207,Cell12792,0
10208,Cell2389,0
10209,Cell14596,0
10210,Cell13663,0
10211,Cell8005,0
10212,Cell1480,0
10213,Cell13132,0
10214,Cell491,0
10215,Cell3491,0
10216,Cell11805,0
10217,Cell1706,0
10218,Cell4629,0
10219,Cell11791,0
10220,Cell2588,0
10221,Cell15796,0
10222,Cell7704,0
10223,Cell7797,0
10224,Cell691,0
10225,Cell6213,0
10226,Cell11793,0
10227,Cell5229,0
10228,Cell11564,0
10229,Cell9501,0
10230,Cell11169,0
10231,Cell106,0
10232,Cell6526,0
10233,Cell10628,0
10234,Cell354,0
10235,Cell3254,0
10236,Cell14441,0
10237,Cell5004,0
10238,Cell12569,0
10239,Cell131,0
10240,Cell11930,0
10241,Cell6898,0
10242,Cell6506,0
10243,Cell2611,0
10244,Cell13498,0
10245,Cell5561,0
10246,Cell13933,0
10247,Cell505,0
10248,Cell10092,0
10249,Cell7385,0
10250,Cell8986,0
10251,Cell9372,0
10252,Cell3246,0
10253,Cell15611,0
10254,Cell12921,0
10255,Cell15489,0
10256,Cell9633,0
10257,Cell11562,0
10258,Cell13673,0
10259,Cell6683,0
10260,Cell13701,0
10261,Cell9993,0
10262,Cell11842,0
10263,Cell1072,0
10264,Cell4815,0
10265,Cell12869,0
10266,Cell13474,0
10267,Cell8906,0
10268,Cell7032,0
10269,Cell4493,0
10270,Cell1888,0
10271,Cell8578,0
10272,Cell10964,0
10273,Cell12168,0
10274,Cell7502,0
10275,Cell11018,0
10276,Cell8133,0
10277,Cell7111,0
10278,Cell2439,0
10279,Cell14881,0
10280,Cell1042,0
10281,Cell11625,0
10282,Cell11465,0
10283,Cell3412,0
10284,Cell14809,0
10285,Cell3981,0
10286,Cell6845,0
10287,Cell6394,0
10288,Cell14971,0
10289,Cell15479,0
10290,Cell3083,0
10291,Cell12827,0
10292,Cell14548,0
10293,Cell9977,0
10294,Cell5251,0
10295,Cell4089,0
10296,Cell2479,0
10297,Cell14335,0
10298,Cell4268,0
10299,Cell1425,0
10300,Cell12320,0
10301,Cell35,0
10302,Cell2695,0
10303,Cell8794,0
10304,Cell8616,0
10305,Cell12778,0
10306,Cell2803,0
10307,Cell12088,0
10308,Cell2570,0
10309,Cell14653,0
10310,Cell8528,0
10311,Cell8457,0
10312,Cell1600,0
10313,Cell6996,0
10314,Cell10722,0
10315,Cell14292,0
10316,Cell8140,0
10317,Cell11758,0
10318,Cell12605,0
10319,Cell5103,0
10320,Cell12188,0
10321,Cell15535,0
10322,Cell3783,0
10323,Cell15679,0
10324,Cell8336,0
10325,Cell12731,0
10326,Cell15266,0
10327,Cell5695,0
10328,Cell3342,0
10329,Cell11971,0
10330,Cell7707,0
10331,Cell242,0
10332,Cell168,0
10333,Cell7445,0
10334,Cell8443,0
10335,Cell3567,0
10336,Cell2755,0
10337,Cell7595,0
10338,Cell11050,0
10339,Cell4299,0
10340,Cell6068,0
10341,Cell12509,0
10342,Cell2309,0
10343,Cell1719,0
10344,Cell14198,0
10345,Cell9639,0
10346,Cell12302,0
10347,Cell6154,0
10348,Cell12808,0
10349,Cell501,0
10350,Cell12130,0
10351,Cell2974,0
10352,Cell4398,0
10353,Cell5627,0
10354,Cell6929,0
10355,Cell15617,0
10356,Cell12152,0
10357,Cell6932,0
10358,Cell1641,0
10359,Cell12234,0
10360,Cell11867,0
10361,Cell4489,0
10362,Cell1225,0
10363,Cell12572,0
10364,Cell12958,0
10365,Cell2792,0
10366,Cell11859,0
10367,Cell12207,0
10368,Cell9804,0
10369,Cell12169,0
10370,Cell14240,0
10371,Cell6466,0
10372,Cell14962,0
10373,Cell2142,0
10374,Cell15223,0
10375,Cell393,0
10376,Cell12667,0
10377,Cell5775,0
10378,Cell4091,0
10379,Cell9431,0
10380,Cell11881,0
10381,Cell14714,0
10382,Cell13977,0
10383,Cell7876,0
10384,Cell7072,0
10385,Cell14301,0
10386,Cell5966,0
10387,Cell10892,0
10388,Cell13864,0
10389,Cell9231,0
10390,Cell5980,0
10391,Cell9462,0
10392,Cell10541,0
10393,Cell8177,0
10394,Cell8771,0
10395,Cell11385,0
10396,Cell2932,0
10397,Cell8638,0
10398,Cell7013,0
10399,Cell490,0
10400,Cell7896,0
10401,Cell12662,0
10402,Cell8737,0
10403,Cell462,0
10404,Cell7965,0
10405,Cell3703,0
10406,Cell154,0
10407,Cell4978,0
10408,Cell10574,0
10409,Cell5304,0
10410,Cell11895,0
10411,Cell15770,0
10412,Cell7809,0
10413,Cell6392,0
10414,Cell13018,0
10415,Cell8866,0
10416,Cell9036,0
10417,Cell963,0
10418,Cell4941,0
10419,Cell1374,0
10420,Cell11885,0
10421,Cell5835,0
10422,Cell14877,0
10423,Cell7306,0
10424,Cell9785,0
10425,Cell14115,0
10426,Cell7509,0
10427,Cell14474,0
10428,Cell10867,0
10429,Cell8683,0
10430,Cell9142,0
10431,Cell8571,0
10432,Cell8885,0
10433,Cell14248,0
10434,Cell13189,0
10435,Cell1544,0
10436,Cell7247,0
10437,Cell1926,0
10438,Cell4983,0
10439,Cell14051,0
10440,Cell15145,0
10441,Cell4513,0
10442,Cell2457,0
10443,Cell5566,0
10444,Cell5941,0
10445,Cell15105,0
10446,Cell8973,0
10447,Cell3294,0
10448,Cell15054,0
10449,Cell6381,0
10450,Cell8214,0
10451,Cell3999,0
10452,Cell4811,0
10453,Cell1438,0
10454,Cell2743,0
10455,Cell12000,0
10456,Cell11291,0
10457,Cell8595,0
10458,Cell13831,0
10459,Cell2435,0
10460,Cell5297,0
10461,Cell12617,0
10462,Cell7815,0
10463,Cell5194,0
10464,Cell10501,1
10465,Cell2559,1
10466,Cell6760,1
10467,Cell10318,1
10468,Cell3008,1
10469,Cell5299,1
10470,Cell1677,1
10471,Cell3866,1
10472,Cell4828,1
10473,Cell8440,1
10474,Cell3013,1
10475,Cell1632,1
10476,Cell6388,1
10477,Cell1994,1
10478,Cell4450,1
10479,Cell12972,1
10480,Cell5434,1
10481,Cell12343,1
10482,Cell1348,1
10483,Cell8767,1
10484,Cell2745,1
10485,Cell5791,1
10486,Cell5928,1
10487,Cell9463,1
10488,Cell572,1
10489,Cell11450,1
10490,Cell13944,1
10491,Cell10402,1
10492,Cell11059,1
10493,Cell15673,1
10494,Cell220,1
10495,Cell2766,1
10496,Cell1935,1
10497,Cell12469,1
10498,Cell13211,1
10499,Cell15359,1
10500,Cell3095,1
10501,Cell1651,1
10502,Cell9876,1
10503,Cell12411,1
10504,Cell3656,1
10505,Cell10603,1
10506,Cell10731,1
10507,Cell12439,1
10508,Cell7308,1
10509,Cell4342,1
10510,Cell3762,1
10511,Cell4297,1
10512,Cell8826,1
10513,Cell759,1
10514,Cell11647,1
10515,Cell9038,1
10516,Cell15704,1
10517,Cell5730,1
10518,Cell11957,1
10519,Cell10296,1
10520,Cell4636,1
10521,Cell3289,1
10522,Cell1805,1
10523,Cell7945,1
10524,Cell2591,1
10525,Cell11371,1
10526,Cell8640,1
10527,Cell12410,1
10528,Cell12491,1
10529,Cell14423,1
10530,Cell7396,1
10531,Cell14203,1
10532,Cell12939,1
10533,Cell7086,1
10534,Cell10854,1
10535,Cell12068,1
10536,Cell9009,1
10537,Cell13322,1
10538,Cell14968,1
10539,Cell11145,1
10540,Cell15064,1
10541,Cell613,1
10542,Cell6690,1
10543,Cell6076,1
10544,Cell10756,1
10545,Cell10109,1
10546,Cell7116,1
10547,Cell6091,1
10548,Cell12568,1
10549,Cell3773,1
10550,Cell11771,1
10551,Cell1477,1
10552,Cell13392,1
10553,Cell15441,1
10554,Cell6625,1
10555,Cell15399,1
10556,Cell4547,1
10557,Cell3040,1
10558,Cell8020,1
10559,Cell225,1
10560,Cell6793,1
10561,Cell1587,1
10562,Cell15041,1
10563,Cell6183,1
10564,Cell10863,1
10565,Cell8646,1
10566,Cell3625,1
10567,Cell10857,1
10568,Cell2117,1
10569,Cell14606,1
10570,Cell4939,1
10571,Cell9143,1
10572,Cell9716,1
10573,Cell11933,1
10574,Cell11350,1
10575,Cell2478,1
10576,Cell5226,1
10577,Cell10050,1
10578,Cell2890,1
10579,Cell10834,1
10580,Cell2711,1
10581,Cell15141,1
10582,Cell11163,1
10583,Cell9950,1
10584,Cell650,1
10585,Cell9033,1
10586,Cell8869,1
10587,Cell575,1
10588,Cell4916,1
10589,Cell10483,1
10590,Cell9504,1
10591,Cell5684,1
10592,Cell1595,1
10593,Cell3616,1
10594,Cell12748,1
10595,Cell2939,1
10596,Cell1573,1
10597,Cell12511,1
10598,Cell13800,1
10599,Cell8213,1
10600,Cell4037,1
10601,Cell1306,1
10602,Cell1400,1
10603,Cell808,1
10604,Cell14641,1
10605,Cell10577,1
10606,Cell6125,1
10607,Cell13438,1
10608,Cell2248,1
10609,Cell3056,1
10610,Cell12429,1
10611,Cell3248,1
10612,Cell3547,1
10613,Cell605,1
10614,Cell14935,1
10615,Cell4449,1
10616,Cell11063,1
10617,Cell15815,1
10618,Cell8917,1
10619,Cell12705,1
10620,Cell11624,1
10621,Cell15078,1
10622,Cell3819,1
10623,Cell3488,1
10624,Cell12732,1
