Cell_ID,Ligand_Label
Cell56968,6
Cell43476,6
Cell33017,6
Cell45347,6
Cell27777,6
Cell53218,6
Cell65662,6
Cell47947,6
Cell2848,6
Cell53946,6
Cell46392,6
Cell51151,6
Cell54908,6
Cell11013,6
Cell66695,6
Cell35648,6
Cell23433,6
Cell20694,6
Cell54158,6
Cell69457,6
Cell10665,6
Cell40094,6
Cell49722,6
Cell44076,6
Cell17057,6
Cell9755,6
Cell69548,6
Cell42170,6
Cell33974,6
Cell44395,6
Cell19126,6
Cell21005,6
Cell554,6
Cell70128,6
Cell26272,6
Cell44646,6
Cell56000,6
Cell15746,6
Cell39167,6
Cell16031,6
Cell47040,6
Cell14757,6
Cell33135,6
Cell4523,6
Cell12272,6
Cell9260,6
Cell50333,6
Cell70435,6
Cell25410,6
Cell70457,6
Cell42126,6
Cell9990,6
Cell29732,6
Cell43119,6
Cell517,6
Cell52991,6
Cell21472,6
Cell20681,6
Cell33058,6
Cell60500,6
Cell59366,6
Cell45954,6
Cell39355,6
Cell56190,6
Cell50302,6
Cell27148,6
Cell36655,6
Cell33957,6
Cell61515,6
Cell42274,6
Cell31907,6
Cell32621,6
Cell60309,6
Cell38864,6
Cell65668,6
Cell27132,6
Cell30710,6
Cell45150,6
Cell64078,6
Cell34688,6
Cell58661,6
Cell16548,6
Cell22918,6
Cell63600,6
Cell62988,6
Cell67903,6
Cell38611,6
Cell35524,6
Cell29306,6
Cell52545,6
Cell46155,6
Cell32757,6
Cell544,6
Cell56187,6
Cell2748,6
Cell19305,6
Cell65554,6
Cell43221,6
Cell13633,6
Cell64427,6
Cell29313,6
Cell63317,6
Cell32912,6
Cell44730,6
Cell54331,6
Cell53360,6
Cell49132,6
Cell16876,6
Cell60896,6
Cell68060,6
Cell746,6
Cell58405,6
Cell54829,6
Cell57987,6
Cell59604,6
Cell50515,6
Cell71380,6
Cell69786,6
Cell17268,6
Cell13738,6
Cell6580,6
Cell40113,6
Cell20305,6
Cell22301,6
Cell17633,6
Cell34008,6
Cell67188,6
Cell59426,6
Cell68181,6
Cell57734,6
Cell22181,6
Cell13013,6
Cell40285,6
Cell64448,6
Cell9880,6
Cell44204,6
Cell32524,6
Cell48585,6
Cell71840,6
Cell53057,6
Cell8143,6
Cell21701,6
Cell35804,6
Cell39146,6
Cell46337,6
Cell63838,6
Cell43505,6
Cell45994,6
Cell19450,6
Cell46635,6
Cell34993,6
Cell59182,6
Cell44836,6
Cell64976,6
Cell54131,6
Cell14437,6
Cell57750,6
Cell42108,6
Cell65033,6
Cell39091,6
Cell66367,6
Cell67666,6
Cell70131,6
Cell59823,6
Cell23476,6
Cell21755,6
Cell26154,6
Cell55665,6
Cell47097,6
Cell38236,6
Cell37715,6
Cell72527,6
Cell70110,6
Cell40580,6
Cell72349,6
Cell25806,6
Cell18249,6
Cell48348,6
Cell73083,6
Cell7211,6
Cell19730,6
Cell72487,6
Cell9067,6
Cell19537,6
Cell17077,6
Cell40368,6
Cell12586,6
Cell60504,6
Cell15884,6
Cell60274,6
Cell52816,6
Cell8161,6
Cell4406,6
Cell57029,6
Cell63829,6
Cell60936,6
Cell17410,6
Cell34543,6
Cell43455,6
Cell38673,6
Cell7411,6
Cell51132,6
Cell58105,6
Cell13972,6
Cell13294,6
Cell892,6
Cell67841,6
Cell47742,6
Cell36802,6
Cell15328,6
Cell9942,6
Cell64412,6
Cell45730,6
Cell35634,6
Cell16284,6
Cell3872,6
Cell49834,6
Cell19292,6
Cell38358,6
Cell52356,6
Cell69751,6
Cell45082,6
Cell19720,6
Cell16066,6
Cell70244,6
Cell49330,6
Cell43964,6
Cell63189,6
Cell24956,6
Cell39655,6
Cell16207,6
Cell45603,6
Cell43573,6
Cell7545,6
Cell68241,6
Cell58287,6
Cell541,6
Cell29340,6
Cell66116,6
Cell29168,6
Cell66570,6
Cell68958,6
Cell26403,6
Cell9792,6
Cell11238,6
Cell1009,6
Cell45174,6
Cell21745,6
Cell15584,6
Cell69693,6
Cell46417,6
Cell5620,6
Cell56033,6
Cell29342,6
Cell22473,6
Cell39540,6
Cell27481,6
Cell41242,6
Cell57252,6
Cell27270,6
Cell3563,6
Cell29584,6
Cell20697,6
Cell30300,6
Cell21188,6
Cell11704,6
Cell71104,6
Cell37977,6
Cell30969,6
Cell7447,6
Cell41607,6
Cell14969,6
Cell59709,6
Cell59020,6
Cell41732,6
Cell53130,6
Cell21889,6
Cell55983,6
Cell19269,6
Cell41801,6
Cell12062,6
Cell16497,6
Cell15811,6
Cell62159,6
Cell13410,6
Cell70638,6
Cell3990,6
Cell27341,6
Cell51554,6
Cell64269,6
Cell33190,6
Cell25394,6
Cell14108,6
Cell43198,6
Cell40104,6
Cell34151,6
Cell23996,6
Cell69454,6
Cell43233,6
Cell33438,6
Cell14289,6
Cell19124,6
Cell57356,6
Cell36465,6
Cell64559,6
Cell22769,6
Cell72463,6
Cell68370,6
Cell42729,6
Cell10884,6
Cell65742,6
Cell51068,6
Cell50146,6
Cell71175,6
Cell8151,6
Cell38936,6
Cell433,6
Cell69062,6
Cell31750,6
Cell61033,6
Cell57412,6
Cell62187,6
Cell56769,6
Cell3453,6
Cell42327,6
Cell59428,6
Cell6727,6
Cell23928,6
Cell64826,6
Cell39990,6
Cell23139,6
Cell55743,6
Cell50600,6
Cell3142,6
Cell21418,6
Cell17144,6
Cell43439,6
Cell24023,6
Cell68499,6
Cell10085,6
Cell54008,6
Cell53533,6
Cell53687,6
Cell11814,6
Cell22847,6
Cell68888,6
Cell41909,6
Cell67005,6
Cell8546,6
Cell41989,6
Cell49983,6
Cell64965,6
Cell53515,6
Cell63593,6
Cell64014,6
Cell33650,6
Cell16340,6
Cell63397,6
Cell43154,6
Cell2962,6
Cell52421,6
Cell13451,6
Cell4123,6
Cell55870,6
Cell16870,6
Cell43416,6
Cell4771,6
Cell15261,6
Cell71955,6
Cell53803,6
Cell69095,6
Cell71320,6
Cell20012,6
Cell10600,6
Cell68117,6
Cell17451,6
Cell65918,6
Cell1184,6
Cell37229,6
Cell11093,6
Cell72946,6
Cell52890,6
Cell20387,6
Cell17757,6
Cell50398,6
Cell14622,6
Cell28673,6
Cell24714,6
Cell1569,6
Cell19854,6
Cell2584,6
Cell27962,6
Cell38672,6
Cell7154,6
Cell10402,6
Cell28768,6
Cell24865,6
Cell38960,6
Cell34929,6
Cell54090,6
Cell4054,6
Cell46277,6
Cell63489,6
Cell37171,6
Cell50922,6
Cell6517,6
Cell28096,6
Cell10400,6
Cell28261,6
Cell7524,6
Cell5267,6
Cell8974,6
Cell6536,6
Cell54187,6
Cell13363,6
Cell54005,6
Cell14320,6
Cell49678,6
Cell1908,6
Cell16780,6
Cell59930,6
Cell71765,6
Cell32763,6
Cell62485,6
Cell64021,6
Cell12002,6
Cell56753,6
Cell49679,6
Cell24171,6
Cell30047,6
Cell2944,6
Cell64876,6
Cell68105,6
Cell61875,6
Cell67459,6
Cell26676,6
Cell54086,6
Cell36767,6
Cell54916,6
Cell4773,6
Cell44813,6
Cell20238,6
Cell2197,6
Cell45773,6
Cell66750,6
Cell37278,6
Cell54719,6
Cell57538,6
Cell41322,6
Cell12202,6
Cell36588,6
Cell70160,6
Cell44052,6
Cell41799,6
Cell50292,6
Cell68515,6
Cell4414,6
Cell59749,6
Cell10090,6
Cell35881,6
Cell47966,6
Cell32188,6
Cell58977,6
Cell60358,6
Cell67335,6
Cell16975,6
Cell56535,6
Cell51962,6
Cell31033,6
Cell57038,6
Cell29933,6
Cell21417,6
Cell33101,6
Cell14562,6
Cell63577,6
Cell28858,6
Cell320,6
Cell21436,6
Cell71191,6
Cell71359,6
Cell66580,6
Cell9802,6
Cell65868,6
Cell37781,6
Cell39748,6
Cell57457,6
Cell57317,6
Cell16244,6
Cell30961,6
Cell49799,6
Cell5762,6
Cell15661,6
Cell31212,6
Cell65191,6
Cell63585,6
Cell59210,6
Cell13254,6
Cell19025,6
Cell4838,6
Cell1775,6
Cell39977,6
Cell2883,6
Cell69282,6
Cell58850,6
Cell44199,6
Cell25176,6
Cell41310,6
Cell45284,6
Cell46524,6
Cell44033,6
Cell67750,6
Cell25053,6
Cell67729,6
Cell8200,6
Cell19928,6
Cell15549,6
Cell60501,6
Cell49147,6
Cell63963,6
Cell8749,6
Cell3361,6
Cell61696,6
Cell46420,6
Cell28350,6
Cell58319,6
Cell49582,6
Cell45908,6
Cell9048,6
Cell72712,6
Cell50226,6
Cell45147,6
Cell35619,6
Cell68317,6
Cell66978,6
Cell65049,6
Cell22948,6
Cell48012,6
Cell31245,6
Cell18078,6
Cell47317,6
Cell7513,6
Cell14021,6
Cell1166,6
Cell65203,6
Cell37209,6
Cell14429,6
Cell15667,6
Cell28518,6
Cell8386,6
Cell59542,6
Cell35293,6
Cell45228,6
Cell60039,6
Cell30913,6
Cell17770,6
Cell16953,6
Cell61628,6
Cell23030,6
Cell14068,6
Cell52494,6
Cell46372,6
Cell43614,6
Cell47352,6
Cell50310,6
Cell7455,6
Cell54979,6
Cell4230,6
Cell43749,6
Cell35999,6
Cell10309,6
Cell47551,6
Cell12203,6
Cell19713,6
Cell55296,6
Cell64604,6
Cell51796,6
Cell15145,6
Cell58416,6
Cell46120,6
Cell31125,6
Cell3398,6
Cell11767,6
Cell29577,6
Cell27665,6
Cell2284,6
Cell72163,6
Cell63423,6
Cell16189,6
Cell24906,6
Cell6074,6
Cell10494,6
Cell49715,6
Cell72688,6
Cell14375,6
Cell39044,6
Cell36133,6
Cell57776,6
Cell16697,6
Cell49909,6
Cell49757,6
Cell574,6
Cell36321,6
Cell38466,6
Cell24704,6
Cell11449,6
Cell47160,6
Cell45911,6
Cell61575,6
Cell68352,6
Cell16577,6
Cell23411,6
Cell7915,6
Cell43899,6
Cell15464,6
Cell22192,6
Cell25297,6
Cell29654,6
Cell775,6
Cell54159,6
Cell45419,6
Cell28292,6
Cell28563,6
Cell39485,6
Cell17810,6
Cell61790,6
Cell46264,6
Cell51422,6
Cell49539,6
Cell69873,6
Cell51693,6
Cell68703,6
Cell3729,6
Cell71897,6
Cell40964,6
Cell17183,6
Cell70838,6
Cell18377,6
Cell15139,6
Cell15200,6
Cell72910,6
Cell68143,6
Cell37191,6
Cell50204,6
Cell49367,6
Cell21483,6
Cell18515,6
Cell59540,6
Cell71937,6
Cell55666,6
Cell21272,6
Cell45829,6
Cell29746,6
Cell17026,6
Cell20453,6
Cell43216,6
Cell27376,6
Cell68154,6
Cell29982,6
Cell68967,6
Cell52536,6
Cell17647,6
Cell15188,6
Cell46266,6
Cell8739,6
Cell24594,6
Cell63126,6
Cell58986,6
Cell5971,6
Cell38691,6
Cell50014,6
Cell1782,6
Cell15546,6
Cell24454,6
Cell69495,6
Cell67643,6
Cell55274,6
Cell455,6
Cell69772,6
Cell4835,6
Cell49532,6
Cell69373,6
Cell40683,6
Cell44731,6
Cell19086,6
Cell7093,6
Cell7302,6
Cell2817,6
Cell31771,6
Cell37153,6
Cell49619,6
Cell15526,6
Cell51998,6
Cell71273,6
Cell42082,6
Cell4845,6
Cell67730,6
Cell48911,6
Cell37804,6
Cell8281,6
Cell11584,6
Cell61465,6
Cell3281,6
Cell6960,6
Cell11536,6
Cell62087,6
Cell40988,6
Cell47845,6
Cell16060,6
Cell30450,6
Cell55030,6
Cell44436,6
Cell37006,6
Cell21733,6
Cell4699,6
Cell527,6
Cell32447,6
Cell16901,6
Cell21245,6
Cell16379,6
Cell7372,6
Cell62436,6
Cell10767,6
Cell60042,6
Cell39740,6
Cell540,6
Cell41961,6
Cell41012,6
Cell71744,6
Cell15053,6
Cell29451,6
Cell67651,6
Cell141,6
Cell62077,6
Cell67980,6
Cell2917,6
Cell50985,6
Cell19470,6
Cell32236,6
Cell39319,6
Cell16819,6
Cell22045,6
Cell27314,6
Cell66347,6
Cell47210,6
Cell64942,6
Cell32009,6
Cell25952,6
Cell9511,6
Cell38809,6
Cell36218,6
Cell21394,6
Cell28447,6
Cell1689,6
Cell30759,6
Cell35243,6
Cell7412,6
Cell30862,6
Cell445,6
Cell37678,6
Cell41760,6
Cell28655,6
Cell26894,6
Cell25381,6
Cell53332,6
Cell41318,6
Cell27813,6
Cell72789,6
Cell28455,6
Cell38651,6
Cell27815,6
Cell40116,6
Cell69141,6
Cell55917,6
Cell50045,6
Cell38776,6
Cell43088,6
Cell2359,6
Cell3150,6
Cell39458,6
Cell47812,6
Cell12929,6
Cell64810,6
Cell60143,6
Cell30623,6
Cell33738,6
Cell69068,6
Cell50093,6
Cell12989,6
Cell13892,6
Cell67845,6
Cell5319,6
Cell35309,6
Cell46567,6
Cell58728,6
Cell20159,6
Cell24085,6
Cell58009,6
Cell48345,6
Cell52098,6
Cell60272,6
Cell52110,6
Cell52686,6
Cell60008,6
Cell37378,6
Cell49476,6
Cell39295,6
Cell39956,6
Cell58940,6
Cell58993,6
Cell64969,6
Cell60994,6
Cell34980,6
Cell12675,6
Cell48367,6
Cell15062,6
Cell41771,6
Cell54923,6
Cell45004,6
Cell5566,6
Cell20367,6
Cell4207,6
Cell67457,6
Cell55907,6
Cell64610,6
Cell40431,6
Cell14446,6
Cell38207,6
Cell37304,6
Cell18453,6
Cell54343,6
Cell5050,6
Cell45637,6
Cell58448,6
Cell11863,6
Cell46217,6
Cell7901,6
Cell8633,6
Cell13213,6
Cell49888,6
Cell67711,6
Cell66361,6
Cell6896,6
Cell37275,6
Cell29626,6
Cell34733,6
Cell42682,6
Cell55543,6
Cell41873,6
Cell3688,6
Cell61286,6
Cell56120,6
Cell24828,6
Cell65675,6
Cell60057,6
Cell60808,6
Cell36019,6
Cell44845,6
Cell72290,6
Cell60397,6
Cell9634,6
Cell842,6
Cell8705,6
Cell11595,6
Cell42740,6
Cell25321,6
Cell14441,6
Cell708,6
Cell64899,6
Cell19200,6
Cell34440,6
Cell67999,6
Cell21521,6
Cell38420,6
Cell51396,6
Cell3163,6
Cell49281,6
Cell14163,6
Cell31299,6
Cell55285,6
Cell60064,6
Cell22340,6
Cell29837,6
Cell170,6
Cell32128,6
Cell70837,6
Cell7635,6
Cell65741,6
Cell36632,6
Cell16432,6
Cell66391,6
Cell49706,6
Cell58057,6
Cell59433,6
Cell42096,6
Cell51793,6
Cell43073,6
Cell7257,6
Cell50859,6
Cell25892,6
Cell27255,6
Cell32031,6
Cell49299,6
Cell53460,6
Cell57054,6
Cell5928,6
Cell50394,6
Cell63530,6
Cell8664,6
Cell20547,6
Cell6905,6
Cell5901,6
Cell51097,6
Cell37074,6
Cell47734,6
Cell59388,6
Cell12056,6
Cell30381,6
Cell38981,6
Cell5770,6
Cell9774,6
Cell60509,6
Cell51771,6
Cell26318,6
Cell50090,6
Cell4683,6
Cell66504,6
Cell39381,6
Cell22691,6
Cell21040,6
Cell13926,6
Cell67498,6
Cell43263,6
Cell8628,6
Cell19710,6
Cell52058,6
Cell45337,6
Cell45760,6
Cell18917,6
Cell4839,6
Cell14670,6
Cell13135,6
Cell8322,6
Cell10663,6
Cell42434,6
Cell10178,6
Cell22848,6
Cell9202,6
Cell61379,6
Cell47500,6
Cell65532,6
Cell13222,6
Cell14852,6
Cell13832,6
Cell56202,6
Cell42386,6
Cell62785,6
Cell58838,6
Cell64548,6
Cell71632,6
Cell38492,6
Cell10649,6
Cell6991,6
Cell25093,6
Cell57720,6
Cell62437,6
Cell38274,6
Cell7200,6
Cell53221,6
Cell12815,6
Cell36305,6
Cell36310,6
Cell40970,6
Cell63558,6
Cell33024,6
Cell19742,6
Cell20669,6
Cell13785,6
Cell66398,6
Cell69265,6
Cell47194,6
Cell2913,6
Cell26969,6
Cell69208,6
Cell26935,6
Cell34734,6
Cell43371,6
Cell51221,6
Cell71569,6
Cell46694,6
Cell23946,6
Cell15321,6
Cell63000,6
Cell24372,6
Cell69082,6
Cell65994,6
Cell67436,6
Cell28760,6
Cell26830,6
Cell25940,6
Cell52109,6
Cell50998,6
Cell50047,6
Cell45540,6
Cell64726,6
Cell28320,6
Cell58023,6
Cell12175,6
Cell71745,6
Cell39539,6
Cell22446,6
Cell57041,6
Cell47756,6
Cell5384,6
Cell8537,6
Cell52037,6
Cell71008,6
Cell12632,6
Cell38419,6
Cell72766,6
Cell2615,6
Cell72698,6
Cell7006,6
Cell67285,6
Cell46412,6
Cell14540,6
Cell39668,6
Cell54011,6
Cell36395,6
Cell14051,6
Cell52854,6
Cell49488,6
Cell62602,6
Cell7685,6
Cell30355,6
Cell55749,6
Cell32425,6
Cell17192,6
Cell12282,6
Cell6067,6
Cell43612,6
Cell21804,6
Cell43407,6
Cell21690,6
Cell71425,6
Cell28779,6
Cell44186,6
Cell59638,6
Cell67043,6
Cell25440,6
Cell19547,6
Cell52123,6
Cell3549,6
Cell67440,6
Cell41758,6
Cell58572,6
Cell17837,6
Cell24581,6
Cell24944,6
Cell24984,6
Cell48385,6
Cell43319,6
Cell64944,6
Cell59239,6
Cell30907,6
Cell29514,6
Cell9845,6
Cell25998,6
Cell26856,6
Cell24243,6
Cell13898,6
Cell72045,6
Cell20785,6
Cell49516,6
Cell47395,6
Cell33925,6
Cell4101,6
Cell20217,6
Cell65302,6
Cell28797,6
Cell58902,6
Cell66350,6
Cell54942,6
Cell30043,6
Cell42913,6
Cell60185,6
Cell23410,6
Cell36949,6
Cell39019,6
Cell22401,6
Cell69870,6
Cell40403,6
Cell28439,6
Cell17250,6
Cell71650,6
Cell57700,6
Cell6196,6
Cell32112,6
Cell122,6
Cell67777,6
Cell12708,6
Cell34639,6
Cell25454,6
Cell3227,6
Cell2732,6
Cell3930,6
Cell54552,6
Cell29174,6
Cell66772,6
Cell21560,6
Cell65139,6
Cell32510,6
Cell29405,6
Cell52387,6
Cell41093,6
Cell8403,6
Cell51164,6
Cell62768,6
Cell66717,6
Cell70863,6
Cell54667,6
Cell23680,6
Cell9095,6
Cell60428,6
Cell39567,6
Cell41445,6
Cell69955,6
Cell1343,6
Cell2489,6
Cell45242,6
Cell1500,6
Cell59802,6
Cell6940,6
Cell41044,6
Cell12377,6
Cell65756,6
Cell18436,6
Cell33364,6
Cell16543,6
Cell30375,6
Cell62563,6
Cell42265,6
Cell1961,6
Cell47215,6
Cell65801,6
Cell47289,6
Cell28818,6
Cell46703,6
Cell66922,6
Cell16367,6
Cell67503,6
Cell46693,6
Cell12624,6
Cell18440,6
Cell262,6
Cell51734,6
Cell67362,6
Cell52232,6
Cell17635,6
Cell18714,6
Cell57812,6
Cell61192,6
Cell59073,6
Cell52621,6
Cell19517,6
Cell9013,6
Cell72964,6
Cell3838,6
Cell46914,6
Cell23446,6
Cell65042,6
Cell64862,6
Cell10922,6
Cell68704,6
Cell14643,6
Cell11875,6
Cell40399,6
Cell63745,6
Cell59132,6
Cell23758,6
Cell71720,6
Cell67300,6
Cell71217,6
Cell14458,6
Cell37674,6
Cell33398,6
Cell71131,6
Cell38491,6
Cell43737,6
Cell66305,6
Cell30448,6
Cell31334,6
Cell15154,6
Cell20655,6
Cell63943,6
Cell22865,6
Cell18161,6
Cell34744,6
Cell60072,6
Cell39656,6
Cell10951,6
Cell33168,6
Cell40305,6
Cell68626,6
Cell5425,6
Cell33256,6
Cell15781,6
Cell16069,6
Cell18665,6
Cell3921,6
Cell1879,6
Cell30555,6
Cell9479,6
Cell13309,6
Cell19554,6
Cell59659,6
Cell14780,6
Cell12804,6
Cell31326,6
Cell20287,6
Cell19556,6
Cell3160,6
Cell59467,6
Cell60022,6
Cell53896,6
Cell4450,6
Cell33508,6
Cell64435,6
Cell15726,6
Cell216,6
Cell49770,6
Cell3195,6
Cell52242,6
Cell60204,6
Cell26872,6
Cell19901,6
Cell20618,6
Cell45864,6
Cell30896,6
Cell5113,6
Cell60038,6
Cell27581,6
Cell5634,6
Cell2125,6
Cell39169,6
Cell19807,6
Cell36764,6
Cell12707,6
Cell15703,6
Cell68859,6
Cell56350,6
Cell60306,6
Cell15615,6
Cell66680,6
Cell36495,6
Cell60076,6
Cell49359,6
Cell11056,6
Cell15541,6
Cell12392,6
Cell32819,6
Cell21702,6
Cell24427,6
Cell28799,6
Cell68631,6
Cell12387,6
Cell40931,6
Cell7188,6
Cell27598,6
Cell44946,6
Cell1211,6
Cell27734,6
Cell70631,6
Cell21727,6
Cell71878,6
Cell51326,6
Cell41925,6
Cell37772,6
Cell29487,6
Cell60280,6
Cell7614,6
Cell6920,6
Cell24147,6
Cell46182,6
Cell37097,6
Cell18313,6
Cell64769,6
Cell17139,6
Cell48130,6
Cell43190,6
Cell48473,6
Cell36287,6
Cell47664,6
Cell38018,6
Cell4574,6
Cell5572,6
Cell62477,6
Cell1322,6
Cell60772,6
Cell70549,6
Cell28983,6
Cell63150,6
Cell49824,6
Cell11655,6
Cell50839,6
Cell39455,6
Cell28695,6
Cell39331,6
Cell47638,6
Cell22051,6
Cell46127,6
Cell69690,6
Cell29948,6
Cell1580,6
Cell26462,6
Cell7736,6
Cell42258,6
Cell4976,6
Cell21396,6
Cell11333,6
Cell22242,6
Cell2175,6
Cell43574,6
Cell252,6
Cell43473,6
Cell11947,6
Cell67682,6
Cell12342,6
Cell25839,6
Cell13899,6
Cell69879,6
Cell24005,6
Cell10953,6
Cell18514,6
Cell69859,6
Cell43267,6
Cell36677,6
Cell14072,6
Cell4921,6
Cell45135,6
Cell29936,6
Cell72060,6
Cell26727,6
Cell25453,6
Cell62690,6
Cell37546,6
Cell32207,6
Cell70700,6
Cell21539,6
Cell32732,6
Cell33593,6
Cell51790,6
Cell900,6
Cell45213,6
Cell16864,6
Cell36911,6
Cell6497,6
Cell14073,6
Cell44928,6
Cell31979,6
Cell70281,6
Cell37980,6
Cell18074,6
Cell60950,6
Cell33233,6
Cell53713,6
Cell33618,6
Cell17662,6
Cell59999,6
Cell59198,6
Cell64341,6
Cell49612,6
Cell49240,6
Cell59052,6
Cell47831,6
Cell56937,6
Cell38814,6
Cell26639,6
Cell10398,6
Cell25392,6
Cell25090,6
Cell22136,6
Cell48384,6
Cell34036,6
Cell13099,6
Cell28658,6
Cell5279,6
Cell30494,6
Cell20048,6
Cell38663,6
Cell29705,6
Cell34902,6
Cell19753,6
Cell72467,6
Cell35645,6
Cell72409,6
Cell48571,6
Cell18971,6
Cell17515,6
Cell53008,6
Cell64935,6
Cell35106,6
Cell70067,6
Cell47012,6
Cell65829,6
Cell16017,6
Cell1834,6
Cell37872,6
Cell44470,6
Cell45140,6
Cell28245,6
Cell62001,6
Cell9209,6
Cell43951,6
Cell38021,6
Cell66119,6
Cell52342,6
Cell29226,6
Cell39634,6
Cell63570,6
Cell47507,6
Cell9863,6
Cell36377,6
Cell43900,6
Cell44869,6
Cell34320,6
Cell16709,6
Cell29617,6
Cell93,6
Cell16943,6
Cell45875,6
Cell23137,6
Cell24465,6
Cell28065,6
Cell68638,6
Cell48877,6
Cell61588,6
Cell30368,6
Cell68805,6
Cell8264,6
Cell57234,6
Cell48970,6
Cell57402,6
Cell23921,6
Cell10458,6
Cell24249,6
Cell49250,6
Cell45615,6
Cell39772,6
Cell46147,6
Cell54167,6
Cell36276,6
Cell23469,6
Cell25281,6
Cell12831,6
Cell613,6
Cell49950,6
Cell3322,6
Cell66076,6
Cell73019,6
Cell5314,6
Cell51898,6
Cell72915,6
Cell13362,6
Cell69877,6
Cell22282,6
Cell29125,6
Cell61233,6
Cell64077,6
Cell47603,6
Cell16669,6
Cell66907,6
Cell62161,6
Cell60160,6
Cell8776,6
Cell1982,6
Cell21532,6
Cell30109,6
Cell14467,6
Cell8269,6
Cell42623,6
Cell59621,6
Cell54533,6
Cell39851,6
Cell49253,6
Cell3425,6
Cell51502,6
Cell7668,6
Cell56057,6
Cell4051,6
Cell64555,6
Cell24645,6
Cell62829,6
Cell70889,6
Cell20934,6
Cell29763,6
Cell277,6
Cell25609,6
Cell26206,6
Cell19357,6
Cell48946,6
Cell68960,6
Cell37249,6
Cell3208,6
Cell31788,6
Cell9861,6
Cell56139,6
Cell51662,6
Cell66427,6
Cell21996,6
Cell3953,6
Cell10879,6
Cell7900,6
Cell15655,6
Cell43114,6
Cell11391,6
Cell18851,6
Cell51429,6
Cell21324,6
Cell24697,6
Cell40273,6
Cell49995,6
Cell66629,6
Cell53240,6
Cell62630,6
Cell14102,6
Cell70781,6
Cell69660,6
Cell62689,6
Cell11059,6
Cell32875,6
Cell27909,6
Cell53034,6
Cell2636,6
Cell57500,6
Cell51260,6
Cell37895,6
Cell69559,6
Cell71610,6
Cell1617,6
Cell38622,6
Cell61175,6
Cell24369,6
Cell22337,6
Cell32942,6
Cell66440,6
Cell33513,6
Cell18082,6
Cell66930,6
Cell49972,6
Cell29415,6
Cell48314,6
Cell54144,6
Cell12457,6
Cell4277,6
Cell25901,6
Cell17275,6
Cell30533,6
Cell4284,6
Cell60183,6
Cell27475,6
Cell27186,6
Cell67364,6
Cell30216,6
Cell23960,6
Cell39555,6
Cell68494,6
Cell2787,6
Cell65148,6
Cell63131,6
Cell34674,6
Cell33227,6
Cell41576,6
Cell64823,6
Cell21854,6
Cell54407,6
Cell70792,6
Cell6124,6
Cell31920,6
Cell3978,6
Cell40238,6
Cell61937,6
Cell47622,6
Cell25840,6
Cell12063,6
Cell30986,6
Cell50215,6
Cell63594,6
Cell23260,6
Cell67370,6
Cell47089,6
Cell42565,6
Cell10774,6
Cell34646,6
Cell18634,6
Cell33014,6
Cell44738,6
Cell7334,6
Cell40132,6
Cell48030,6
Cell65170,6
Cell48240,6
Cell5617,6
Cell28614,6
Cell59675,6
Cell53699,6
Cell17574,6
Cell58489,6
Cell50373,6
Cell3020,6
Cell45749,6
Cell43726,6
Cell30071,6
Cell53557,6
Cell60193,6
Cell1601,6
Cell25591,6
Cell17224,6
Cell14080,6
Cell30106,6
Cell54287,6
Cell49061,6
Cell70114,6
Cell60747,6
Cell35209,6
Cell11357,6
Cell44859,6
Cell48474,6
Cell52509,6
Cell12081,6
Cell24833,6
Cell58859,6
Cell40311,6
Cell2307,6
Cell11900,6
Cell49067,6
Cell28318,6
Cell40678,6
Cell539,6
Cell23874,6
Cell49461,6
Cell41185,6
Cell19282,6
Cell33504,6
Cell65692,6
Cell13637,6
Cell49707,6
Cell63647,6
Cell28024,6
Cell14367,6
Cell10895,6
Cell68774,6
Cell63228,6
Cell23572,6
Cell58317,6
Cell59290,6
Cell34540,6
Cell53856,6
Cell43245,6
Cell15517,6
Cell4119,6
Cell6093,6
Cell9883,6
Cell62240,6
Cell31873,6
Cell52010,6
Cell65255,6
Cell65694,6
Cell26264,6
Cell12883,6
Cell34925,6
Cell57473,6
Cell13421,6
Cell58219,6
Cell48047,6
Cell72247,6
Cell49020,6
Cell23869,6
Cell25692,6
Cell36799,6
Cell21788,6
Cell14858,6
Cell20191,6
Cell27640,6
Cell49212,6
Cell28317,6
Cell40416,6
Cell42611,6
Cell30322,6
Cell53900,6
Cell37959,6
Cell65922,6
Cell9142,6
Cell17854,6
Cell3329,6
Cell69152,6
Cell59618,6
Cell28705,6
Cell33277,6
Cell51138,6
Cell71573,6
Cell56212,6
Cell59012,6
Cell24046,6
Cell67790,6
Cell2250,6
Cell34234,6
Cell22430,6
Cell62429,6
Cell15548,6
Cell16618,6
Cell12854,6
Cell44105,6
Cell50076,6
Cell58114,6
Cell31630,6
Cell23306,6
Cell58353,6
Cell31845,6
Cell22662,6
Cell11834,6
Cell1389,6
Cell33268,6
Cell15887,6
Cell52828,6
Cell48976,6
Cell16306,6
Cell45817,6
Cell49725,6
Cell56457,6
Cell50535,6
Cell22584,6
Cell27061,6
Cell60174,6
Cell71098,6
Cell72308,6
Cell29283,6
Cell39321,6
Cell3266,6
Cell48231,6
Cell69084,6
Cell46870,6
Cell42240,6
Cell52076,6
Cell68719,6
Cell31974,6
Cell55526,6
Cell15232,6
Cell13341,6
Cell2344,6
Cell25606,6
Cell25629,6
